perfil_id,version_perfil,vigencia_desde,pais,moneda,descripcion_visible,nivel_informacion_visible,estado_alcance_mvp,actividad_1_familia,actividad_1_codigo_cuoc,actividad_1_ocupacion_cuoc,actividad_1_codigo_denominacion_cuoc,actividad_1_denominacion_cuoc,actividad_1_rol,actividad_1_modalidad_ingreso,actividad_1_visible,actividad_2_familia,actividad_2_codigo_cuoc,actividad_2_ocupacion_cuoc,actividad_2_codigo_denominacion_cuoc,actividad_2_denominacion_cuoc,actividad_2_rol,actividad_2_modalidad_ingreso,actividad_2_visible,cantidad_fuentes_ingreso,estado_ingresos_extraible,hobby_1,hobby_2,meta_declarada,horizonte_meta,responsabilidad_declarada,personas_a_cargo_declaradas,realidad_sintetica_completa,informacion_extraible,informacion_no_determinable,historia_financiera_controlada,liquidez_inicial,deuda_inicial,consentimiento_analisis,particion,es_sintetico,version_esquema,huella_registro,estado_ingreso_actual,ingreso_mensual_neto,actividad_principal_declarada,ingreso_principal,modalidad_ingreso_principal,tiene_ingreso_adicional,ingreso_adicional,modalidad_ingreso_adicional,objetivo_proximo,hobbies,responsabilidad_financiera,tipos_deuda,nivel_endeudamiento_pct,estado_calculo_endeudamiento,habito_ahorro
PERF_0011,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ingeniero de software / Ingeniera de software. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 9371000 COP. Hobbies declarados: pintura | jardineria_y_agricultura_urbana.,parcial,dentro_del_mvp,ingenieria_y_desarrollo_de_software,25120,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,principal,variable,si,domicilios_mensajeria_y_reparto,96211.0,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,secundaria,variable,no,1,ingreso_variable_declarado,pintura,jardineria_y_agricultura_urbana,,,apoyo_mensual_madre_o_padre,1.0,actividad_principal:ingenieria_y_desarrollo_de_software | actividad_secundaria:domicilios_mensajeria_y_reparto | hobbies:pintura | jardineria_y_agricultura_urbana | meta:comprar_bicicleta | responsabilidad:apoyo_mensual_madre_o_padre | historia:uso_planificado_reserva,ingenieria_y_desarrollo_de_software | pintura | jardineria_y_agricultura_urbana | apoyo_mensual_madre_o_padre,segunda_actividad_economica | meta,uso_planificado_reserva,24683766,0,si,train,si,fincoach_mvp_estructurado_v2.0,91e5c6a4abc1052ea859a575abfa7b259785ca3a2b5c4dfaaebe1356bb62531e,variable,9371000,Ingeniero de software / Ingeniera de software,Ingeniero de software / Ingeniera de software,variable,no,,,no declarado,pintura | jardineria_y_agricultura_urbana,apoyo mensual madre o padre,sin_deuda,0.0,calculado,baja
PERF_0012,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Nutricionista dietista. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 3599667 COP. Ingreso adicional: Docente de educación básica secundaria. Hobbies declarados: cocina_y_reposteria | fotografia_y_video.,parcial,dentro_del_mvp,nutricion_y_dietetica,22650,Nutricionistas dietistas,22650.014,Nutricionista dietista,principal,mixto,si,docencia_y_formacion,23300.0,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,secundaria,estable,no,2,ingresos_mixtos_declarados,cocina_y_reposteria,fotografia_y_video,,,ninguna_declarada,0.0,actividad_principal:nutricion_y_dietetica | actividad_secundaria:docencia_y_formacion | hobbies:cocina_y_reposteria | fotografia_y_video | meta:crear_fondo_emergencia | responsabilidad:ninguna_declarada | historia:deterioro_reciente,nutricion_y_dietetica | cocina_y_reposteria | fotografia_y_video | ninguna_declarada,segunda_actividad_economica | meta,deterioro_reciente,10893628,4926817,si,validation,si,fincoach_mvp_estructurado_v2.0,a3dd25d83913f28b416b299eb8fd79cd16c2abd4c9c9c31361b3352ac2348ef0,mixto,3599667,Nutricionista dietista,Nutricionista dietista,mixto,si,Docente de educación básica secundaria,variable,no declarado,cocina_y_reposteria | fotografia_y_video,ninguna declarada,credito,5.06,calculado,baja
PERF_0013,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Disc jockey. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 3251667 COP. Hobbies declarados: manualidades_y_artesanias | cocina_y_reposteria.,parcial,dentro_del_mvp,musica_y_entretenimiento_dj,26521,Intérpretes musicales,26521.035,Disc jockey,principal,variable,si,nutricion_y_dietetica,22650.0,Nutricionistas dietistas,22650.014,Nutricionista dietista,secundaria,mixto,si,1,ingreso_variable_declarado,manualidades_y_artesanias,cocina_y_reposteria,,,medicamentos_de_un_familiar,1.0,actividad_principal:musica_y_entretenimiento_dj | actividad_secundaria:nutricion_y_dietetica | hobbies:manualidades_y_artesanias | cocina_y_reposteria | meta:comprar_equipo_de_trabajo | responsabilidad:medicamentos_de_un_familiar | historia:fragilidad_sostenida,musica_y_entretenimiento_dj | nutricion_y_dietetica | medicamentos_de_un_familiar,hobbies | meta,fragilidad_sostenida,311051,10672528,si,train,si,fincoach_mvp_estructurado_v2.0,0457124305e9c421d8e450b9e166c38a655df81f0cf9d4da3ff0729815155a61,variable,3251667,Disc jockey,Disc jockey,variable,no,,,no declarado,manualidades_y_artesanias | cocina_y_reposteria,medicamentos de un familiar,credito,10.43,calculado,baja
PERF_0014,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ciclista. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 2827667 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: musica.,parcial,dentro_del_mvp,deporte_competitivo_ciclismo,34210,Atletas y deportistas,34210.007,Ciclista,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,musica,,,,,,actividad_principal:deporte_competitivo_ciclismo | actividad_secundaria:ninguna | hobbies:musica | meta:hacer_viaje | responsabilidad:gastos_de_un_hijo | historia:situacion_critica,deporte_competitivo_ciclismo | musica,meta | responsabilidades,situacion_critica,251250,18555669,si,train,si,fincoach_mvp_estructurado_v2.0,ef8ff775c5e4ba98d15365628d9d93e826d28fefd18d8688e5439de7026c690e,mixto,2827667,Ciclista,Ciclista,mixto,si,actividad independiente adicional,variable,no declarado,musica,no declarada,credito,26.59,calculado,alta
PERF_0015,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Repartidor de domicilios / Repartidora de domicilios. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 5225000 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: fotografia_y_video | pintura.,parcial,dentro_del_mvp,domicilios_mensajeria_y_reparto,96211,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,fotografia_y_video,pintura,,,,,actividad_principal:domicilios_mensajeria_y_reparto | actividad_secundaria:ninguna | hobbies:fotografia_y_video | pintura | meta:comprar_equipo_de_trabajo | responsabilidad:medicamentos_de_un_familiar | historia:acumulacion_estable,domicilios_mensajeria_y_reparto | fotografia_y_video | pintura,meta | responsabilidades,acumulacion_estable,2727718,4522374,si,train,si,fincoach_mvp_estructurado_v2.0,222e94048d947a867430e44b697dbd5ca04bbd65f75d5a6e1ebc54fe16ed0e82,mixto,5225000,Repartidor de domicilios / Repartidora de domicilios,Repartidor de domicilios / Repartidora de domicilios,mixto,si,actividad independiente adicional,variable,no declarado,fotografia_y_video | pintura,no declarada,credito,2.57,calculado,baja
PERF_0016,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Vendedor de tienda / Vendedora de tienda. Estado de ingreso actual: apoyo. Ingreso mensual neto declarado: 1240000 COP. Hobbies declarados: videojuegos_y_streaming.,minima,dentro_del_mvp,ventas_al_por_menor,52230,"Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines",52230.032,Vendedor de tienda / Vendedora de tienda,principal,apoyo,si,,,,,,,,no_aplica,1,apoyo_declarado,videojuegos_y_streaming,,,,,,actividad_principal:ventas_al_por_menor | actividad_secundaria:ninguna | hobbies:videojuegos_y_streaming | meta:hacer_certificacion_profesional | responsabilidad:ninguna_declarada | historia:equilibrio_sostenible,ventas_al_por_menor,hobbies | meta | responsabilidades,equilibrio_sostenible,9942745,1326817,si,test,si,fincoach_mvp_estructurado_v2.0,d814a145ba39b3908efcd02b6e5bb4074ab2f2ccfd1d1b585ddc8f0055d7c1e2,apoyo,1240000,Vendedor de tienda / Vendedora de tienda,apoyo familiar o de terceros,apoyo,no,,,no declarado,videojuegos_y_streaming,no declarada,credito,28.95,calculado,baja
PERF_0017,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Editor de video / Editora de video. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 580000 COP. Hobbies declarados: turismo_y_viajes | cocina_y_reposteria. Objetivo: mejorar vivienda.,parcial,dentro_del_mvp,diseno_audiovisual_y_edicion_de_video,26541,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,principal,estable,si,,,,,,,,no_aplica,1,ingreso_fijo_declarado,turismo_y_viajes,cocina_y_reposteria,mejorar_vivienda,12_meses,,,actividad_principal:diseno_audiovisual_y_edicion_de_video | actividad_secundaria:ninguna | hobbies:turismo_y_viajes | cocina_y_reposteria | meta:mejorar_vivienda | responsabilidad:apoyo_parcial_a_dos_familiares | historia:variable_resiliente,diseno_audiovisual_y_edicion_de_video | turismo_y_viajes | cocina_y_reposteria | mejorar_vivienda,responsabilidades,variable_resiliente,4893149,5341698,si,train,si,fincoach_mvp_estructurado_v2.0,2910fe08fa59a274ceb944e8bfee78908f449c746265c58f831cddcb59194981,fijo,580000,Editor de video / Editora de video,Editor de video / Editora de video,fijo,no,,,mejorar vivienda,turismo_y_viajes | cocina_y_reposteria,no declarada,credito,61.72,calculado,alta
PERF_0018,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Docente de educación básica secundaria. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 1201000 COP. Hobbies declarados: impresion_3d | fotografia_y_video. Objetivo: comprar bicicleta.,parcial,dentro_del_mvp,docencia_y_formacion,23300,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,principal,estable,si,deporte_competitivo_ciclismo,34210.0,Atletas y deportistas,34210.007,Ciclista,secundaria,mixto,no,1,ingreso_fijo_declarado,impresion_3d,fotografia_y_video,comprar_bicicleta,6_meses,apoyo_mensual_madre_o_padre,1.0,actividad_principal:docencia_y_formacion | actividad_secundaria:deporte_competitivo_ciclismo | hobbies:impresion_3d | fotografia_y_video | meta:comprar_bicicleta | responsabilidad:apoyo_mensual_madre_o_padre | historia:uso_planificado_reserva,docencia_y_formacion | impresion_3d | fotografia_y_video | comprar_bicicleta | apoyo_mensual_madre_o_padre,segunda_actividad_economica,uso_planificado_reserva,28754785,17678033,si,test,si,fincoach_mvp_estructurado_v2.0,584a6f5e2a888abc1e54494a36a0ccb77a34a2986293d6b21d28aa1493583ae3,fijo,1201000,Docente de educación básica secundaria,Docente de educación básica secundaria,fijo,no,,,comprar bicicleta,impresion_3d | fotografia_y_video,apoyo mensual madre o padre,credito,29.39,calculado,baja
PERF_0019,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Horticultor / Horticultora. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 1766667 COP. Hobbies declarados: jardineria_y_agricultura_urbana | videojuegos_y_streaming.,parcial,dentro_del_mvp,agricultura,61131,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,jardineria_y_agricultura_urbana,videojuegos_y_streaming,,,medicamentos_de_un_familiar,1.0,actividad_principal:agricultura | actividad_secundaria:ninguna | hobbies:jardineria_y_agricultura_urbana | videojuegos_y_streaming | meta:crear_fondo_emergencia | responsabilidad:medicamentos_de_un_familiar | historia:deterioro_reciente,agricultura | jardineria_y_agricultura_urbana | videojuegos_y_streaming | medicamentos_de_un_familiar,meta,deterioro_reciente,730786,0,si,test,si,fincoach_mvp_estructurado_v2.0,97cc79514fa3ab80ebd2f4b183be35cc9ede708171cb72e87570c1a765e9060a,variable,1766667,Horticultor / Horticultora,Horticultor / Horticultora,variable,no,,,no declarado,jardineria_y_agricultura_urbana | videojuegos_y_streaming,medicamentos de un familiar,sin_deuda,0.0,calculado,baja
PERF_0020,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Barbero / Barbera. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 2170000 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: ciclismo | fotografia_y_video. Objetivo: hacer certificacion profesional.,parcial,dentro_del_mvp,peluqueria_y_barberia,51410,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,ciclismo,fotografia_y_video,hacer_certificacion_profesional,3_a_6_meses,,,actividad_principal:peluqueria_y_barberia | actividad_secundaria:ninguna | hobbies:ciclismo | fotografia_y_video | meta:hacer_certificacion_profesional | responsabilidad:medicamentos_de_un_familiar | historia:fragilidad_sostenida,peluqueria_y_barberia | ciclismo | fotografia_y_video | hacer_certificacion_profesional,responsabilidades,fragilidad_sostenida,1099415,9754037,si,train,si,fincoach_mvp_estructurado_v2.0,b930ceab64d818c342ec0c8f064303052f3b2cd0834d56362d7bc002efb2b819,mixto,2170000,Barbero / Barbera,Barbero / Barbera,mixto,si,actividad independiente adicional,variable,hacer certificacion profesional,ciclismo | fotografia_y_video,no declarada,credito,22.47,calculado,alta
PERF_0021,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ingeniero de software / Ingeniera de software. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 6405667 COP. Ingreso adicional: Editor de video / Editora de video. Hobbies declarados: pintura. Objetivo: mejorar vivienda.,parcial,dentro_del_mvp,ingenieria_y_desarrollo_de_software,25120,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,principal,mixto,si,diseno_audiovisual_y_edicion_de_video,26541.0,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,secundaria,variable,no,2,ingresos_mixtos_declarados,pintura,,mejorar_vivienda,12_meses,gastos_de_un_hijo,1.0,actividad_principal:ingenieria_y_desarrollo_de_software | actividad_secundaria:diseno_audiovisual_y_edicion_de_video | hobbies:pintura | meta:mejorar_vivienda | responsabilidad:gastos_de_un_hijo | historia:situacion_critica,ingenieria_y_desarrollo_de_software | pintura | mejorar_vivienda | gastos_de_un_hijo,segunda_actividad_economica,situacion_critica,3620757,30803921,si,train,si,fincoach_mvp_estructurado_v2.0,bf4089b0c0e6983a116e8a3e199a9602a8d8e75397e9591cde87492d1883e8d5,mixto,6405667,Ingeniero de software / Ingeniera de software,Ingeniero de software / Ingeniera de software,mixto,si,Editor de video / Editora de video,variable,mejorar vivienda,pintura,gastos de un hijo,credito,21.84,calculado,baja
PERF_0022,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Nutricionista dietista. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 7090667 COP. Hobbies declarados: cocina_y_reposteria. Objetivo: mejorar vivienda.,amplia,dentro_del_mvp,nutricion_y_dietetica,22650,Nutricionistas dietistas,22650.014,Nutricionista dietista,principal,variable,si,docencia_y_formacion,23300.0,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,secundaria,estable,si,1,ingreso_variable_declarado,cocina_y_reposteria,,mejorar_vivienda,12_meses,ninguna_declarada,0.0,actividad_principal:nutricion_y_dietetica | actividad_secundaria:docencia_y_formacion | hobbies:cocina_y_reposteria | meta:mejorar_vivienda | responsabilidad:ninguna_declarada | historia:acumulacion_estable,nutricion_y_dietetica | docencia_y_formacion | cocina_y_reposteria | mejorar_vivienda | ninguna_declarada,otras_fuentes_no_declaradas,acumulacion_estable,2466961,10827152,si,train,si,fincoach_mvp_estructurado_v2.0,eab17b4ed4a9b4a629b1a7781ca84f87e9a62d69f85d08471a31a61f9a622f0e,variable,7090667,Nutricionista dietista,Nutricionista dietista,variable,no,,,mejorar vivienda,cocina_y_reposteria,ninguna declarada,credito,6.78,calculado,media
PERF_0023,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Disc jockey. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 5906333 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: manualidades_y_artesanias.,parcial,dentro_del_mvp,musica_y_entretenimiento_dj,26521,Intérpretes musicales,26521.035,Disc jockey,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,manualidades_y_artesanias,,,,,,actividad_principal:musica_y_entretenimiento_dj | actividad_secundaria:ninguna | hobbies:manualidades_y_artesanias | meta:crear_fondo_emergencia | responsabilidad:ninguna_declarada | historia:equilibrio_sostenible,musica_y_entretenimiento_dj | manualidades_y_artesanias,meta | responsabilidades,equilibrio_sostenible,11403012,7635145,si,train,si,fincoach_mvp_estructurado_v2.0,58ae605bdaf5b9ef5a4591d8d094bb7888729e73b2924205677ff103ecefea6b,mixto,5906333,Disc jockey,Disc jockey,mixto,si,actividad independiente adicional,variable,no declarado,manualidades_y_artesanias,no declarada,credito,11.56,calculado,alta
PERF_0024,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ciclista. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 3631667 COP. Hobbies declarados: musica | cocina_y_reposteria.,parcial,dentro_del_mvp,deporte_competitivo_ciclismo,34210,Atletas y deportistas,34210.007,Ciclista,principal,variable,si,docencia_y_formacion,23300.0,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,secundaria,estable,no,1,ingreso_variable_declarado,musica,cocina_y_reposteria,,,,,actividad_principal:deporte_competitivo_ciclismo | actividad_secundaria:docencia_y_formacion | hobbies:musica | cocina_y_reposteria | meta:crear_fondo_emergencia | responsabilidad:medicamentos_de_un_familiar | historia:variable_resiliente,deporte_competitivo_ciclismo | musica | cocina_y_reposteria,segunda_actividad_economica | meta | responsabilidades,variable_resiliente,2756957,1615260,si,train,si,fincoach_mvp_estructurado_v2.0,c545da3b193a62e147e51c93a3bd09be77923e2412f16ec3091b4cdf9109fbb0,variable,3631667,Ciclista,Ciclista,variable,no,,,no declarado,musica | cocina_y_reposteria,no declarada,credito,12.38,calculado,media
PERF_0025,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Repartidor de domicilios / Repartidora de domicilios. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: fotografia_y_video | pintura. Objetivo: comprar bicicleta.,amplia,dentro_del_mvp,domicilios_mensajeria_y_reparto,96211,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,principal,estable,si,nutricion_y_dietetica,22650.0,Nutricionistas dietistas,22650.014,Nutricionista dietista,secundaria,mixto,si,1,ingreso_fijo_declarado,fotografia_y_video,pintura,comprar_bicicleta,6_meses,,,actividad_principal:domicilios_mensajeria_y_reparto | actividad_secundaria:nutricion_y_dietetica | hobbies:fotografia_y_video | pintura | meta:comprar_bicicleta | responsabilidad:gastos_de_un_hijo | historia:uso_planificado_reserva,domicilios_mensajeria_y_reparto | nutricion_y_dietetica | fotografia_y_video | pintura | comprar_bicicleta,responsabilidades,uso_planificado_reserva,11228282,0,si,validation,si,fincoach_mvp_estructurado_v2.0,2c7726059bee241453639bb9f8f01a26b364f61f1c49f21e8196c41a504fa264,fijo,500000,Repartidor de domicilios / Repartidora de domicilios,Repartidor de domicilios / Repartidora de domicilios,fijo,no,,,comprar bicicleta,fotografia_y_video | pintura,no declarada,sin_deuda,0.0,calculado,media
PERF_0026,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Vendedor de tienda / Vendedora de tienda. Estado de ingreso actual: apoyo. Ingreso mensual neto declarado: 830000 COP. Hobbies declarados: videojuegos_y_streaming. Objetivo: ampliar actividad economica.,amplia,dentro_del_mvp,ventas_al_por_menor,52230,"Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines",52230.032,Vendedor de tienda / Vendedora de tienda,principal,apoyo,si,docencia_y_formacion,23300.0,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,secundaria,estable,si,1,apoyo_declarado,videojuegos_y_streaming,,ampliar_actividad_economica,6_meses,apoyo_mensual_madre_o_padre,1.0,actividad_principal:ventas_al_por_menor | actividad_secundaria:docencia_y_formacion | hobbies:videojuegos_y_streaming | meta:ampliar_actividad_economica | responsabilidad:apoyo_mensual_madre_o_padre | historia:deterioro_reciente,ventas_al_por_menor | docencia_y_formacion | videojuegos_y_streaming | ampliar_actividad_economica | apoyo_mensual_madre_o_padre,otras_fuentes_no_declaradas,deterioro_reciente,5379671,13333018,si,test,si,fincoach_mvp_estructurado_v2.0,35b00bdccb063a299ccd2795bbb5957c33324cde04f89d69d55d8eb3195881b4,apoyo,830000,Vendedor de tienda / Vendedora de tienda,apoyo familiar o de terceros,apoyo,no,,,ampliar actividad economica,videojuegos_y_streaming,apoyo mensual madre o padre,credito,29.04,calculado,baja
PERF_0027,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Editor de video / Editora de video. Estado de ingreso actual: apoyo. Ingreso mensual neto declarado: 640000 COP. Hobbies declarados: turismo_y_viajes | ciclismo. Objetivo: hacer certificacion profesional.,parcial,dentro_del_mvp,diseno_audiovisual_y_edicion_de_video,26541,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,principal,apoyo,si,,,,,,,,no_aplica,1,apoyo_declarado,turismo_y_viajes,ciclismo,hacer_certificacion_profesional,3_a_6_meses,aporte_hogar_compartido,0.0,actividad_principal:diseno_audiovisual_y_edicion_de_video | actividad_secundaria:ninguna | hobbies:turismo_y_viajes | ciclismo | meta:hacer_certificacion_profesional | responsabilidad:aporte_hogar_compartido | historia:fragilidad_sostenida,diseno_audiovisual_y_edicion_de_video | turismo_y_viajes | ciclismo | hacer_certificacion_profesional | aporte_hogar_compartido,otras_fuentes_no_declaradas,fragilidad_sostenida,1633583,14426435,si,train,si,fincoach_mvp_estructurado_v2.0,eb044c7b95997f8946c11ac8a43ccbfa4c5d3f623004ad7501a6284b290068fc,apoyo,640000,Editor de video / Editora de video,apoyo familiar o de terceros,apoyo,no,,,hacer certificacion profesional,turismo_y_viajes | ciclismo,aporte hogar compartido,credito,100.0,calculado,baja
PERF_0028,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Docente de educación básica secundaria. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: impresion_3d.,parcial,dentro_del_mvp,docencia_y_formacion,23300,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,principal,estable,si,peluqueria_y_barberia,51410.0,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,secundaria,variable,si,1,ingreso_fijo_declarado,impresion_3d,,,,,,actividad_principal:docencia_y_formacion | actividad_secundaria:peluqueria_y_barberia | hobbies:impresion_3d | meta:ampliar_actividad_economica | responsabilidad:ninguna_declarada | historia:situacion_critica,docencia_y_formacion | peluqueria_y_barberia | impresion_3d,meta | responsabilidades,situacion_critica,347476,19227498,si,train,si,fincoach_mvp_estructurado_v2.0,c877d3758016d53cbd74871cfdb8200a3a285ff864e091150ccf5f07b01da6d0,fijo,500000,Docente de educación básica secundaria,Docente de educación básica secundaria,fijo,no,,,no declarado,impresion_3d,no declarada,credito,100.0,calculado,media
PERF_0029,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Horticultor / Horticultora. Estado de ingreso actual: sin_ingresos. Hobbies declarados: jardineria_y_agricultura_urbana | ciclismo.,parcial,dentro_del_mvp,agricultura,61131,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,principal,sin_ingresos,si,ingenieria_y_desarrollo_de_software,25120.0,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,secundaria,mixto,no,0,sin_ingresos_declarados,jardineria_y_agricultura_urbana,ciclismo,,,,,actividad_principal:agricultura | actividad_secundaria:ingenieria_y_desarrollo_de_software | hobbies:jardineria_y_agricultura_urbana | ciclismo | meta:pagar_deuda | responsabilidad:ninguna_declarada | historia:acumulacion_estable,agricultura | jardineria_y_agricultura_urbana | ciclismo,segunda_actividad_economica | meta | responsabilidades,acumulacion_estable,2648451,2349065,si,train,si,fincoach_mvp_estructurado_v2.0,cc9a8b6f7755154b80749ee55173691668385f6a628bff2634ce462b7f80e9e0,sin_ingresos,0,Horticultor / Horticultora,sin ingresos actualmente; experiencia en Horticultor / Horticultora,sin_ingresos,no,,,no declarado,jardineria_y_agricultura_urbana | ciclismo,no declarada,credito,,no_calculable_sin_ingresos,nunca
PERF_0030,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Barbero / Barbera. Estado de ingreso actual: sin_ingresos. Hobbies declarados: ciclismo | pintura.,parcial,dentro_del_mvp,peluqueria_y_barberia,51410,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,principal,sin_ingresos,si,,,,,,,,no_aplica,0,sin_ingresos_declarados,ciclismo,pintura,,,ninguna_declarada,0.0,actividad_principal:peluqueria_y_barberia | actividad_secundaria:ninguna | hobbies:ciclismo | pintura | meta:ampliar_actividad_economica | responsabilidad:ninguna_declarada | historia:equilibrio_sostenible,peluqueria_y_barberia | ciclismo | pintura | ninguna_declarada,meta,equilibrio_sostenible,5180030,0,si,train,si,fincoach_mvp_estructurado_v2.0,ece79d46cb012782f39d76a6be4cc400765e916c3d31609e7572711f656a2bee,sin_ingresos,0,Barbero / Barbera,sin ingresos actualmente; experiencia en Barbero / Barbera,sin_ingresos,no,,,no declarado,ciclismo | pintura,ninguna declarada,sin_deuda,0.0,sin_ingresos_sin_pago_observado,nunca
