ventana_id,perfil_id,fecha_corte,periodo_desde,periodo_hasta,estado_esperado,estado_modelo,estado_reto,estado_calculo_modelo,confianza_pct,nivel_incertidumbre_modelo,estado_ingreso_actual,objetivo_declarado,calidad_datos,factores_positivos,factores_atencion,informacion_faltante,explicacion_periodo,particion,prob_situacion_critica_pct,prob_fragilidad_sostenida_pct,prob_uso_planificado_reserva_pct,prob_acumulacion_estable_pct,prob_deterioro_reciente_pct,prob_equilibrio_sostenible_pct,prob_variable_resiliente_pct,recurrencias_observadas,recurrencias_fijas_observadas,recurrencias_variables_observadas,recurrencias_estacionales_observadas,eventos_inusuales_observados,tendencia_entradas,tendencia_salidas
VEN_0111_3,PERF_0111,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.93,baja,mixto,False,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -21771000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.93,0.0,0.07,0.0,0.0,0.0,0.0,4,3,1,0,3,aumento_observado,disminucion_observada
VEN_0090_3,PERF_0090,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,98.91,baja,estacional,False,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -18386000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,98.91,0.67,0.42,0.0,0.0,0.0,0.0,1,1,0,0,2,estabilidad_observada,aumento_observado
VEN_0089_3,PERF_0089,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.84,baja,fijo,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -12746000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.84,0.0,0.0,0.0,0.16,0.0,0.0,5,4,1,0,3,evidencia_insuficiente,aumento_observado
VEN_0088_3,PERF_0088,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,en_riesgo,calculado,78.97,baja,mixto,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -9680000 COP y una cobertura estimada de 1.24 meses. Este resultado describe el periodo y no a la persona.,train,1.31,78.97,9.99,0.0,9.68,0.06,0.0,2,2,0,0,12,aumento_observado,aumento_observado
VEN_0087_3,PERF_0087,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,estado_incierto,no_disponible,requiere_confirmacion,78.12,alta,estacional,False,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -5981000 COP y una cobertura estimada de 2.96 meses. Este resultado describe el periodo y no a la persona.,train,0.14,7.23,78.12,0.44,13.86,0.0,0.2,3,3,0,0,4,estabilidad_observada,aumento_observado
VEN_0086_3,PERF_0086,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,en_riesgo,calculado,96.4,baja,fijo,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -13068000 COP y una cobertura estimada de 0.73 meses. Este resultado describe el periodo y no a la persona.,validation,0.48,96.4,2.23,0.0,0.89,0.0,0.0,3,2,1,0,3,evidencia_insuficiente,disminucion_observada
VEN_0085_3,PERF_0085,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,en_riesgo,calculado,76.12,baja,fijo,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -4746000 COP y una cobertura estimada de 2.38 meses. Este resultado describe el periodo y no a la persona.,train,0.3,76.12,19.37,0.0,4.22,0.0,0.0,3,3,0,0,3,evidencia_insuficiente,disminucion_observada
VEN_0084_3,PERF_0084,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.71,baja,fijo,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -47112000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,validation,99.71,0.29,0.0,0.0,0.0,0.0,0.0,3,2,1,0,1,evidencia_insuficiente,estabilidad_observada
VEN_0083_3,PERF_0083,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.85,baja,mixto,False,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -11832000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.85,0.15,0.0,0.0,0.0,0.0,0.0,2,2,0,0,3,estabilidad_observada,estabilidad_observada
VEN_0082_3,PERF_0082,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.86,baja,apoyo,True,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -17460000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.86,0.14,0.0,0.0,0.0,0.0,0.0,2,2,0,0,2,evidencia_insuficiente,estabilidad_observada
VEN_0081_3,PERF_0081,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.49,baja,fijo,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -23389000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.49,0.35,0.16,0.0,0.0,0.0,0.0,4,3,1,0,8,evidencia_insuficiente,aumento_observado
VEN_0080_3,PERF_0080,2026-06-30,2026-04-01,2026-06-30,variable_resiliente,variable_resiliente,saludable,calculado,94.53,baja,variable,True,alta,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 6264000 COP y una cobertura estimada de 7.00 meses. Este resultado describe el periodo y no a la persona.,train,0.0,0.04,0.14,4.59,0.0,0.71,94.53,1,1,0,0,4,aumento_observado,disminucion_observada
VEN_0079_3,PERF_0079,2026-06-30,2026-04-01,2026-06-30,equilibrio_sostenible,equilibrio_sostenible,saludable,calculado,95.8,baja,variable,True,alta,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 575000 COP y una cobertura estimada de 1.13 meses. Este resultado describe el periodo y no a la persona.,train,0.0,0.75,1.03,1.32,0.0,95.8,1.1,2,2,0,0,4,disminucion_observada,estabilidad_observada
VEN_0078_3,PERF_0078,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,saludable,calculado,78.07,baja,mixto,False,alta,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 8139000 COP y una cobertura estimada de 9.81 meses. Este resultado describe el periodo y no a la persona.,test,0.0,0.0,0.24,78.07,0.0,13.49,8.2,3,2,1,0,4,disminucion_observada,disminucion_observada
VEN_0077_3,PERF_0077,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.8,baja,mixto,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -32433000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,test,99.8,0.06,0.14,0.0,0.0,0.0,0.0,2,2,0,0,3,aumento_observado,disminucion_observada
VEN_0076_3,PERF_0076,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.83,baja,sin_ingresos,True,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -30663000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.83,0.0,0.17,0.0,0.0,0.0,0.0,3,2,1,0,5,evidencia_insuficiente,disminucion_observada
VEN_0091_3,PERF_0091,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.81,baja,variable,False,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -41347000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,validation,99.81,0.03,0.0,0.0,0.17,0.0,0.0,2,2,0,0,2,disminucion_observada,estabilidad_observada
VEN_0112_3,PERF_0112,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.77,baja,mixto,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -36121000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.77,0.14,0.09,0.0,0.0,0.0,0.0,3,3,0,0,3,aumento_observado,disminucion_observada
VEN_0092_3,PERF_0092,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,saludable,calculado,94.68,baja,variable,False,alta,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 6300000 COP y una cobertura estimada de 8.76 meses. Este resultado describe el periodo y no a la persona.,test,0.0,0.0,0.23,94.68,0.0,1.23,3.86,1,1,0,0,4,aumento_observado,disminucion_observada
VEN_0094_3,PERF_0094,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.7,baja,apoyo,False,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -13221000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.7,0.14,0.0,0.0,0.16,0.0,0.0,4,4,0,0,2,disminucion_observada,aumento_observado
VEN_0110_3,PERF_0110,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.81,baja,sin_ingresos,False,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -16406000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.81,0.0,0.0,0.0,0.19,0.0,0.0,2,2,0,0,3,evidencia_insuficiente,estabilidad_observada
VEN_0109_3,PERF_0109,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,en_riesgo,calculado,60.18,media,variable,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -5655000 COP y una cobertura estimada de 1.48 meses. Este resultado describe el periodo y no a la persona.,train,0.74,60.18,6.6,0.0,32.44,0.04,0.0,3,2,1,0,8,disminucion_observada,aumento_observado
VEN_0108_3,PERF_0108,2026-06-30,2026-04-01,2026-06-30,fragilidad_sostenida,fragilidad_sostenida,en_riesgo,calculado,84.42,baja,apoyo,True,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -2880000 COP y una cobertura estimada de 1.54 meses. Este resultado describe el periodo y no a la persona.,train,0.61,84.42,11.89,0.19,1.9,0.79,0.2,4,4,0,0,1,evidencia_insuficiente,disminucion_observada
VEN_0107_3,PERF_0107,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,saludable,calculado,71.68,media,variable,False,alta,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 994000 COP y una cobertura estimada de 3.09 meses. Este resultado describe el periodo y no a la persona.,train,0.0,0.0,0.33,71.68,0.0,24.6,3.4,1,1,0,0,2,aumento_observado,disminucion_observada
VEN_0106_3,PERF_0106,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,saludable,calculado,59.78,media,mixto,True,alta,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 12151000 COP y una cobertura estimada de 3.94 meses. Este resultado describe el periodo y no a la persona.,train,0.0,0.38,0.9,59.78,0.0,6.09,32.84,5,3,2,0,5,aumento_observado,disminucion_observada
VEN_0105_3,PERF_0105,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.35,baja,estacional,True,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -14789000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.35,0.32,0.32,0.0,0.0,0.0,0.0,3,2,1,0,2,disminucion_observada,disminucion_observada
VEN_0104_3,PERF_0104,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.33,baja,mixto,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -12074000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.33,0.19,0.48,0.0,0.0,0.0,0.0,5,3,2,0,3,estabilidad_observada,estabilidad_observada
VEN_0103_3,PERF_0103,2026-06-30,2026-04-01,2026-06-30,uso_planificado_reserva,estado_incierto,no_disponible,requiere_confirmacion,68.25,alta,mixto,False,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -3026000 COP y una cobertura estimada de 1.61 meses. Este resultado describe el periodo y no a la persona.,train,0.13,17.48,68.25,0.39,8.84,1.13,3.79,4,3,1,0,7,aumento_observado,estabilidad_observada
VEN_0102_3,PERF_0102,2026-06-30,2026-04-01,2026-06-30,deterioro_reciente,deterioro_reciente,en_observacion,calculado,72.68,media,variable,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -9873000 COP y una cobertura estimada de 1.76 meses. Este resultado describe el periodo y no a la persona.,validation,0.15,17.73,9.31,0.0,72.68,0.13,0.0,2,1,1,0,7,disminucion_observada,aumento_observado
VEN_0101_3,PERF_0101,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.2,baja,sin_ingresos,True,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -24130000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.2,0.72,0.08,0.0,0.0,0.0,0.0,1,1,0,0,2,evidencia_insuficiente,disminucion_observada
VEN_0099_3,PERF_0099,2026-06-30,2026-04-01,2026-06-30,acumulacion_estable,acumulacion_estable,saludable,calculado,97.14,baja,variable,True,alta,balance_no_negativo,sin_factor_dominante,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de 5269000 COP y una cobertura estimada de 5.32 meses. Este resultado describe el periodo y no a la persona.,train,0.0,0.0,0.09,97.14,0.0,0.65,2.11,2,1,1,0,1,disminucion_observada,estabilidad_observada
VEN_0098_3,PERF_0098,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.8,baja,mixto,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -24594000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,test,99.8,0.06,0.14,0.0,0.0,0.0,0.0,4,4,0,0,2,disminucion_observada,estabilidad_observada
VEN_0097_3,PERF_0097,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.24,baja,estacional,True,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -29279000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,test,99.24,0.22,0.54,0.0,0.0,0.0,0.0,2,1,1,0,1,aumento_observado,disminucion_observada
VEN_0096_3,PERF_0096,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,92.13,baja,mixto,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -3158000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,92.13,4.63,2.69,0.0,0.18,0.2,0.17,4,4,0,0,4,aumento_observado,estabilidad_observada
VEN_0095_3,PERF_0095,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.7,baja,sin_ingresos,True,alta,evidencia_temporal_disponible,balance_negativo,motivo_de_periodos_sin_ingreso,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -9183000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,test,99.7,0.3,0.0,0.0,0.0,0.0,0.0,1,1,0,0,6,evidencia_insuficiente,aumento_observado
VEN_0093_3,PERF_0093,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.52,baja,fijo,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -8664000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.52,0.48,0.0,0.0,0.0,0.0,0.0,3,3,0,0,1,disminucion_observada,disminucion_observada
VEN_0200_3,PERF_0200,2026-06-30,2026-04-01,2026-06-30,situacion_critica,situacion_critica,en_riesgo,calculado,99.82,baja,fijo,True,alta,evidencia_temporal_disponible,balance_negativo,ninguna_relevante_para_el_periodo,La ventana entre 2026-04-01 y 2026-06-30 muestra un balance de -16959000 COP y una cobertura estimada de 0.00 meses. Este resultado describe el periodo y no a la persona.,train,99.82,0.18,0.0,0.0,0.0,0.0,0.0,3,2,1,0,2,disminucion_observada,aumento_observado
